date,service_name,resource_id,region,cost_usd,usage_hours,tag_owner,tag_project,tag_environment,anomaly_label
2024-02-27,EKS,res-eks-88c9539e,ap-south-1,344.02,22.49,team-data,project-gamma,production,normal
2024-02-28,EKS,res-eks-88c9539e,ap-south-1,307.22,21.63,team-data,project-gamma,production,normal
2024-02-29,EKS,res-eks-88c9539e,ap-south-1,297.11,20.5,team-data,project-gamma,production,normal
2024-03-01,EKS,res-eks-88c9539e,ap-south-1,299.43,21.3,team-data,project-gamma,production,normal
2024-03-02,EKS,res-eks-88c9539e,ap-south-1,299.49,20.82,team-data,project-gamma,production,normal
2024-03-03,EKS,res-eks-88c9539e,ap-south-1,313.26,21.23,team-data,project-gamma,production,normal
2024-03-04,EKS,res-eks-88c9539e,ap-south-1,326.85,21.98,team-data,project-gamma,production,normal
2024-03-05,EKS,res-eks-88c9539e,ap-south-1,331.3,19.31,team-data,project-gamma,production,normal
2024-03-06,EKS,res-eks-88c9539e,ap-south-1,327.27,19.48,team-data,project-gamma,production,normal
2024-03-07,EKS,res-eks-88c9539e,ap-south-1,307.0,22.53,team-data,project-gamma,production,normal
2024-03-08,EKS,res-eks-88c9539e,ap-south-1,292.75,23.24,team-data,project-gamma,production,normal
2024-03-09,EKS,res-eks-88c9539e,ap-south-1,303.89,18.49,team-data,project-gamma,production,normal
2024-03-10,EKS,res-eks-88c9539e,ap-south-1,327.67,20.68,team-data,project-gamma,production,normal
2024-03-11,EKS,res-eks-88c9539e,ap-south-1,320.84,22.22,team-data,project-gamma,production,normal
2024-03-12,EKS,res-eks-88c9539e,ap-south-1,315.61,18.47,team-data,project-gamma,production,normal
2024-03-13,EKS,res-eks-88c9539e,ap-south-1,327.24,21.39,team-data,project-gamma,production,normal
2024-03-14,EKS,res-eks-88c9539e,ap-south-1,302.18,18.37,team-data,project-gamma,production,normal
2024-03-15,EKS,res-eks-88c9539e,ap-south-1,275.67,21.29,team-data,project-gamma,production,normal
2024-03-16,EKS,res-eks-88c9539e,ap-south-1,305.45,21.03,team-data,project-gamma,production,normal
2024-03-17,EKS,res-eks-88c9539e,ap-south-1,305.02,21.44,team-data,project-gamma,production,normal
2024-03-18,EKS,res-eks-88c9539e,ap-south-1,321.24,18.9,team-data,project-gamma,production,normal
2024-03-19,EKS,res-eks-88c9539e,ap-south-1,328.35,19.97,team-data,project-gamma,production,normal
2024-03-20,EKS,res-eks-88c9539e,ap-south-1,318.54,21.12,team-data,project-gamma,production,normal
2024-03-21,EKS,res-eks-88c9539e,ap-south-1,309.73,18.7,team-data,project-gamma,production,normal
2024-03-22,EKS,res-eks-88c9539e,ap-south-1,291.04,19.23,team-data,project-gamma,production,normal
2024-03-23,EKS,res-eks-88c9539e,ap-south-1,302.47,21.5,team-data,project-gamma,production,normal
2024-03-24,EKS,res-eks-88c9539e,ap-south-1,307.59,18.55,team-data,project-gamma,production,normal
2024-03-25,EKS,res-eks-88c9539e,ap-south-1,329.26,21.06,team-data,project-gamma,production,normal
2024-03-26,EKS,res-eks-88c9539e,ap-south-1,331.11,22.85,team-data,project-gamma,production,normal
2024-03-27,EKS,res-eks-88c9539e,ap-south-1,307.84,20.72,team-data,project-gamma,production,normal
2024-03-28,EKS,res-eks-88c9539e,ap-south-1,313.16,21.08,team-data,project-gamma,production,normal
2024-03-29,EKS,res-eks-88c9539e,ap-south-1,290.15,20.74,team-data,project-gamma,production,normal
2024-03-30,EKS,res-eks-88c9539e,ap-south-1,305.1,18.35,team-data,project-gamma,production,normal
2024-03-31,EKS,res-eks-88c9539e,ap-south-1,313.42,20.77,team-data,project-gamma,production,normal
2024-04-01,EKS,res-eks-88c9539e,ap-south-1,339.88,22.84,team-data,project-gamma,production,normal
2024-04-02,EKS,res-eks-88c9539e,ap-south-1,322.93,22.34,team-data,project-gamma,production,normal
2024-04-03,EKS,res-eks-88c9539e,ap-south-1,313.41,20.38,team-data,project-gamma,production,normal
2024-04-04,EKS,res-eks-88c9539e,ap-south-1,303.1,22.9,team-data,project-gamma,production,normal
2024-04-05,EKS,res-eks-88c9539e,ap-south-1,292.21,22.47,team-data,project-gamma,production,normal
2024-04-06,EKS,res-eks-88c9539e,ap-south-1,305.03,21.47,team-data,project-gamma,production,normal
2024-04-07,EKS,res-eks-88c9539e,ap-south-1,294.97,18.27,team-data,project-gamma,production,normal
2024-04-08,EKS,res-eks-88c9539e,ap-south-1,311.94,20.07,team-data,project-gamma,production,normal
2024-04-09,EKS,res-eks-88c9539e,ap-south-1,314.7,18.38,team-data,project-gamma,production,normal
2024-04-10,EKS,res-eks-88c9539e,ap-south-1,325.75,23.96,team-data,project-gamma,production,normal
2024-04-11,EKS,res-eks-88c9539e,ap-south-1,318.84,23.61,team-data,project-gamma,production,normal
2024-04-12,EKS,res-eks-88c9539e,ap-south-1,293.96,18.41,team-data,project-gamma,production,normal
2024-04-13,EKS,res-eks-88c9539e,ap-south-1,296.37,23.6,team-data,project-gamma,production,normal
2024-04-14,EKS,res-eks-88c9539e,ap-south-1,310.65,18.19,team-data,project-gamma,production,normal
2024-04-15,EKS,res-eks-88c9539e,ap-south-1,333.35,20.45,team-data,project-gamma,production,normal
2024-04-16,EKS,res-eks-88c9539e,ap-south-1,316.07,22.61,team-data,project-gamma,production,normal
2024-04-17,EKS,res-eks-88c9539e,ap-south-1,318.99,22.59,team-data,project-gamma,production,normal
2024-04-18,EKS,res-eks-88c9539e,ap-south-1,312.15,23.87,team-data,project-gamma,production,normal
2024-04-19,EKS,res-eks-88c9539e,ap-south-1,299.32,21.88,team-data,project-gamma,production,normal
2024-04-20,EKS,res-eks-88c9539e,ap-south-1,299.58,20.52,team-data,project-gamma,production,normal
2024-04-21,EKS,res-eks-88c9539e,ap-south-1,319.31,23.96,team-data,project-gamma,production,normal
2024-04-22,EKS,res-eks-88c9539e,ap-south-1,296.0,20.29,team-data,project-gamma,production,normal
2024-04-23,EKS,res-eks-88c9539e,ap-south-1,331.72,23.22,team-data,project-gamma,production,normal
2024-04-24,EKS,res-eks-88c9539e,ap-south-1,310.51,23.44,team-data,project-gamma,production,normal
2024-04-25,EKS,res-eks-88c9539e,ap-south-1,286.62,20.25,team-data,project-gamma,production,normal
2024-04-26,EKS,res-eks-88c9539e,ap-south-1,299.41,22.1,team-data,project-gamma,production,normal
2024-04-27,EKS,res-eks-88c9539e,ap-south-1,310.16,21.97,team-data,project-gamma,production,normal
2024-04-28,EKS,res-eks-88c9539e,ap-south-1,308.72,21.24,team-data,project-gamma,production,normal
2024-04-29,EKS,res-eks-88c9539e,ap-south-1,331.33,21.92,team-data,project-gamma,production,normal
2024-04-30,EKS,res-eks-88c9539e,ap-south-1,340.84,20.09,team-data,project-gamma,production,normal
2024-05-01,EKS,res-eks-88c9539e,ap-south-1,329.22,19.07,team-data,project-gamma,production,normal
2024-05-02,EKS,res-eks-88c9539e,ap-south-1,318.2,21.22,team-data,project-gamma,production,normal
2024-05-03,EKS,res-eks-88c9539e,ap-south-1,301.45,21.17,team-data,project-gamma,production,normal
2024-05-04,EKS,res-eks-88c9539e,ap-south-1,298.56,22.37,team-data,project-gamma,production,normal
2024-05-05,EKS,res-eks-88c9539e,ap-south-1,295.1,19.34,team-data,project-gamma,production,normal
2024-05-06,EKS,res-eks-88c9539e,ap-south-1,319.74,18.02,team-data,project-gamma,production,normal
2024-05-07,EKS,res-eks-88c9539e,ap-south-1,316.89,18.14,team-data,project-gamma,production,normal
2024-05-08,EKS,res-eks-88c9539e,ap-south-1,337.35,19.79,team-data,project-gamma,production,normal
2024-05-09,EKS,res-eks-88c9539e,ap-south-1,301.67,22.04,team-data,project-gamma,production,normal
2024-05-10,EKS,res-eks-88c9539e,ap-south-1,295.98,21.27,team-data,project-gamma,production,normal
2024-05-11,EKS,res-eks-88c9539e,ap-south-1,302.81,21.19,team-data,project-gamma,production,normal
2024-05-12,EKS,res-eks-88c9539e,ap-south-1,310.41,22.94,team-data,project-gamma,production,normal
2024-05-13,EKS,res-eks-88c9539e,ap-south-1,338.5,19.49,team-data,project-gamma,production,normal
2024-05-14,EKS,res-eks-88c9539e,ap-south-1,319.04,20.08,team-data,project-gamma,production,normal
2024-05-15,EKS,res-eks-88c9539e,ap-south-1,318.57,19.65,team-data,project-gamma,production,normal
2024-05-16,EKS,res-eks-88c9539e,ap-south-1,296.52,23.62,team-data,project-gamma,production,normal
2024-05-17,EKS,res-eks-88c9539e,ap-south-1,283.21,22.35,team-data,project-gamma,production,normal
2024-05-18,EKS,res-eks-88c9539e,ap-south-1,292.41,18.68,team-data,project-gamma,production,normal
2024-05-19,EKS,res-eks-88c9539e,ap-south-1,309.66,22.86,team-data,project-gamma,production,normal
2024-05-20,EKS,res-eks-88c9539e,ap-south-1,317.97,20.52,team-data,project-gamma,production,normal
2024-05-21,EKS,res-eks-88c9539e,ap-south-1,318.36,22.6,team-data,project-gamma,production,normal
2024-05-22,EKS,res-eks-88c9539e,ap-south-1,303.36,23.3,team-data,project-gamma,production,normal
2024-05-23,EKS,res-eks-88c9539e,ap-south-1,302.52,18.09,team-data,project-gamma,production,normal
2024-05-24,EKS,res-eks-88c9539e,ap-south-1,281.58,19.24,team-data,project-gamma,production,normal
2024-05-25,EKS,res-eks-88c9539e,ap-south-1,304.67,18.61,team-data,project-gamma,production,normal
2024-05-26,EKS,res-eks-88c9539e,ap-south-1,310.77,18.2,team-data,project-gamma,production,normal
2024-05-27,EKS,res-eks-88c9539e,ap-south-1,308.03,21.59,team-data,project-gamma,production,normal
2024-05-28,EKS,res-eks-88c9539e,ap-south-1,322.1,22.22,team-data,project-gamma,production,normal
2024-05-29,EKS,res-eks-88c9539e,ap-south-1,309.58,18.29,team-data,project-gamma,production,normal
2024-05-30,EKS,res-eks-88c9539e,ap-south-1,306.18,22.44,team-data,project-gamma,production,normal
2024-05-31,EKS,res-eks-88c9539e,ap-south-1,306.75,20.41,team-data,project-gamma,production,normal
2024-06-01,EKS,res-eks-88c9539e,ap-south-1,281.12,19.41,team-data,project-gamma,production,normal
2024-06-02,EKS,res-eks-88c9539e,ap-south-1,311.07,19.3,team-data,project-gamma,production,normal
2024-06-03,EKS,res-eks-88c9539e,ap-south-1,320.57,23.18,team-data,project-gamma,production,normal
2024-06-04,EKS,res-eks-88c9539e,ap-south-1,331.66,18.34,team-data,project-gamma,production,normal
2024-06-05,EKS,res-eks-88c9539e,ap-south-1,318.75,21.02,team-data,project-gamma,production,normal
2024-06-06,EKS,res-eks-88c9539e,ap-south-1,296.43,19.74,team-data,project-gamma,production,normal
2024-06-07,EKS,res-eks-88c9539e,ap-south-1,292.07,22.89,team-data,project-gamma,production,normal
2024-06-08,EKS,res-eks-88c9539e,ap-south-1,290.77,22.39,team-data,project-gamma,production,normal
2024-06-09,EKS,res-eks-88c9539e,ap-south-1,320.01,19.91,team-data,project-gamma,production,normal
2024-06-10,EKS,res-eks-88c9539e,ap-south-1,322.32,21.59,team-data,project-gamma,production,normal
2024-06-11,EKS,res-eks-88c9539e,ap-south-1,343.65,22.04,team-data,project-gamma,production,normal
2024-06-12,EKS,res-eks-88c9539e,ap-south-1,316.15,19.92,team-data,project-gamma,production,normal
2024-06-13,EKS,res-eks-88c9539e,ap-south-1,296.83,19.81,team-data,project-gamma,production,normal
2024-06-14,EKS,res-eks-88c9539e,ap-south-1,281.5,18.86,team-data,project-gamma,production,normal
2024-06-15,EKS,res-eks-88c9539e,ap-south-1,281.77,21.96,team-data,project-gamma,production,normal
2024-06-16,EKS,res-eks-88c9539e,ap-south-1,295.27,19.33,team-data,project-gamma,production,normal
2024-06-17,EKS,res-eks-88c9539e,ap-south-1,324.7,19.8,team-data,project-gamma,production,normal
2024-06-18,EKS,res-eks-88c9539e,ap-south-1,330.07,18.37,team-data,project-gamma,production,normal
2024-06-19,EKS,res-eks-88c9539e,ap-south-1,301.7,23.69,team-data,project-gamma,production,normal
2024-06-20,EKS,res-eks-88c9539e,ap-south-1,311.42,23.28,team-data,project-gamma,production,normal
2024-06-21,EKS,res-eks-88c9539e,ap-south-1,290.62,23.47,team-data,project-gamma,production,normal
2024-06-22,EKS,res-eks-88c9539e,ap-south-1,299.19,21.76,team-data,project-gamma,production,normal
2024-06-23,EKS,res-eks-88c9539e,ap-south-1,324.99,20.56,team-data,project-gamma,production,normal
2024-06-24,EKS,res-eks-88c9539e,ap-south-1,330.79,20.97,team-data,project-gamma,production,normal
2024-06-25,EKS,res-eks-88c9539e,ap-south-1,322.49,23.83,team-data,project-gamma,production,normal
2024-06-26,EKS,res-eks-88c9539e,ap-south-1,308.26,23.65,team-data,project-gamma,production,normal
2024-06-27,EKS,res-eks-88c9539e,ap-south-1,283.7,22.03,team-data,project-gamma,production,normal
2024-06-28,EKS,res-eks-88c9539e,ap-south-1,288.53,22.71,team-data,project-gamma,production,normal
2024-06-29,EKS,res-eks-88c9539e,ap-south-1,295.99,19.91,team-data,project-gamma,production,normal
2024-06-30,EKS,res-eks-88c9539e,ap-south-1,300.82,20.5,team-data,project-gamma,production,normal
2024-01-01,CloudFront,res-cloudfront-27963f7d,us-east-1,62.1,20.26,team-data,project-gamma,production,normal
2024-01-02,CloudFront,res-cloudfront-27963f7d,us-east-1,63.07,22.53,team-data,project-gamma,production,normal
2024-01-03,CloudFront,res-cloudfront-27963f7d,us-east-1,60.89,20.84,team-data,project-gamma,production,normal
2024-01-04,CloudFront,res-cloudfront-27963f7d,us-east-1,57.55,23.1,team-data,project-gamma,production,normal
2024-01-05,CloudFront,res-cloudfront-27963f7d,us-east-1,57.36,19.8,team-data,project-gamma,production,normal
2024-01-06,CloudFront,res-cloudfront-27963f7d,us-east-1,58.42,22.25,team-data,project-gamma,production,normal
2024-01-07,CloudFront,res-cloudfront-27963f7d,us-east-1,58.04,22.83,team-data,project-gamma,production,normal
2024-01-08,CloudFront,res-cloudfront-27963f7d,us-east-1,64.98,23.49,team-data,project-gamma,production,normal
2024-01-09,CloudFront,res-cloudfront-27963f7d,us-east-1,62.74,21.37,team-data,project-gamma,production,normal
2024-01-10,CloudFront,res-cloudfront-27963f7d,us-east-1,61.34,23.81,team-data,project-gamma,production,normal
2024-01-11,CloudFront,res-cloudfront-27963f7d,us-east-1,59.95,21.34,team-data,project-gamma,production,normal
2024-01-12,CloudFront,res-cloudfront-27963f7d,us-east-1,57.47,18.8,team-data,project-gamma,production,normal
2024-01-13,CloudFront,res-cloudfront-27963f7d,us-east-1,59.3,19.46,team-data,project-gamma,production,normal
2024-01-14,CloudFront,res-cloudfront-27963f7d,us-east-1,60.52,19.22,team-data,project-gamma,production,normal
2024-01-15,CloudFront,res-cloudfront-27963f7d,us-east-1,61.2,21.88,team-data,project-gamma,production,normal
2024-01-16,CloudFront,res-cloudfront-27963f7d,us-east-1,63.61,23.53,team-data,project-gamma,production,normal
2024-01-17,CloudFront,res-cloudfront-27963f7d,us-east-1,59.2,23.08,team-data,project-gamma,production,normal
2024-01-18,CloudFront,res-cloudfront-27963f7d,us-east-1,58.89,18.55,team-data,project-gamma,production,normal
2024-01-19,CloudFront,res-cloudfront-27963f7d,us-east-1,57.02,22.35,team-data,project-gamma,production,normal
2024-01-20,CloudFront,res-cloudfront-27963f7d,us-east-1,57.29,19.14,team-data,project-gamma,production,normal
2024-01-21,CloudFront,res-cloudfront-27963f7d,us-east-1,59.77,19.61,team-data,project-gamma,production,normal
2024-01-22,CloudFront,res-cloudfront-27963f7d,us-east-1,58.83,22.04,team-data,project-gamma,production,normal
2024-01-23,CloudFront,res-cloudfront-27963f7d,us-east-1,61.89,21.62,team-data,project-gamma,production,normal
2024-01-24,CloudFront,res-cloudfront-27963f7d,us-east-1,61.47,23.24,team-data,project-gamma,production,normal
2024-01-25,CloudFront,res-cloudfront-27963f7d,us-east-1,58.98,19.13,team-data,project-gamma,production,normal
2024-01-26,CloudFront,res-cloudfront-27963f7d,us-east-1,55.32,22.57,team-data,project-gamma,production,normal
2024-01-27,CloudFront,res-cloudfront-27963f7d,us-east-1,59.84,22.35,team-data,project-gamma,production,normal
2024-01-28,CloudFront,res-cloudfront-27963f7d,us-east-1,58.44,21.35,team-data,project-gamma,production,normal
2024-01-29,CloudFront,res-cloudfront-27963f7d,us-east-1,64.16,20.88,team-data,project-gamma,production,normal
2024-01-30,CloudFront,res-cloudfront-27963f7d,us-east-1,63.73,23.22,team-data,project-gamma,production,normal
2024-01-31,CloudFront,res-cloudfront-27963f7d,us-east-1,60.11,20.0,team-data,project-gamma,production,normal
2024-02-01,CloudFront,res-cloudfront-27963f7d,us-east-1,61.82,23.74,team-data,project-gamma,production,normal
2024-02-02,CloudFront,res-cloudfront-27963f7d,us-east-1,55.03,18.09,team-data,project-gamma,production,normal
2024-02-03,CloudFront,res-cloudfront-27963f7d,us-east-1,59.24,23.62,team-data,project-gamma,production,normal
2024-02-04,CloudFront,res-cloudfront-27963f7d,us-east-1,61.8,23.77,team-data,project-gamma,production,normal
2024-02-05,CloudFront,res-cloudfront-27963f7d,us-east-1,61.09,18.7,team-data,project-gamma,production,normal
2024-02-06,CloudFront,res-cloudfront-27963f7d,us-east-1,65.55,24.0,team-data,project-gamma,production,normal
2024-02-07,CloudFront,res-cloudfront-27963f7d,us-east-1,60.84,20.87,team-data,project-gamma,production,normal
2024-02-08,CloudFront,res-cloudfront-27963f7d,us-east-1,59.21,19.46,team-data,project-gamma,production,normal
2024-02-09,CloudFront,res-cloudfront-27963f7d,us-east-1,57.52,21.63,team-data,project-gamma,production,normal
2024-02-10,CloudFront,res-cloudfront-27963f7d,us-east-1,57.42,19.23,team-data,project-gamma,production,normal
2024-02-11,CloudFront,res-cloudfront-27963f7d,us-east-1,61.46,23.49,team-data,project-gamma,production,normal
2024-02-12,CloudFront,res-cloudfront-27963f7d,us-east-1,63.83,21.31,team-data,project-gamma,production,normal
2024-02-13,CloudFront,res-cloudfront-27963f7d,us-east-1,59.62,22.65,team-data,project-gamma,production,normal
2024-02-14,CloudFront,res-cloudfront-27963f7d,us-east-1,63.7,20.28,team-data,project-gamma,production,normal
2024-02-15,CloudFront,res-cloudfront-27963f7d,us-east-1,55.77,21.2,team-data,project-gamma,production,normal
2024-02-16,CloudFront,res-cloudfront-27963f7d,us-east-1,58.84,20.16,team-data,project-gamma,production,normal
2024-02-17,CloudFront,res-cloudfront-27963f7d,us-east-1,59.6,19.57,team-data,project-gamma,production,normal
2024-02-18,CloudFront,res-cloudfront-27963f7d,us-east-1,58.04,21.08,team-data,project-gamma,production,normal
2024-02-19,CloudFront,res-cloudfront-27963f7d,us-east-1,61.58,20.98,team-data,project-gamma,production,normal
2024-02-20,CloudFront,res-cloudfront-27963f7d,us-east-1,60.84,18.59,team-data,project-gamma,production,normal
2024-02-21,CloudFront,res-cloudfront-27963f7d,us-east-1,60.91,23.89,team-data,project-gamma,production,normal
2024-02-22,CloudFront,res-cloudfront-27963f7d,us-east-1,58.16,20.82,team-data,project-gamma,production,normal
2024-02-23,CloudFront,res-cloudfront-27963f7d,us-east-1,58.41,23.04,team-data,project-gamma,production,normal
2024-02-24,CloudFront,res-cloudfront-27963f7d,us-east-1,59.92,23.49,team-data,project-gamma,production,normal
2024-02-25,CloudFront,res-cloudfront-27963f7d,us-east-1,62.51,20.22,team-data,project-gamma,production,normal
2024-02-26,CloudFront,res-cloudfront-27963f7d,us-east-1,61.29,20.48,team-data,project-gamma,production,normal
2024-02-27,CloudFront,res-cloudfront-27963f7d,us-east-1,62.53,21.38,team-data,project-gamma,production,normal
2024-02-28,CloudFront,res-cloudfront-27963f7d,us-east-1,58.21,19.33,team-data,project-gamma,production,normal
2024-02-29,CloudFront,res-cloudfront-27963f7d,us-east-1,57.28,18.88,team-data,project-gamma,production,normal
2024-03-01,CloudFront,res-cloudfront-27963f7d,us-east-1,58.73,19.56,team-data,project-gamma,production,normal
2024-03-02,CloudFront,res-cloudfront-27963f7d,us-east-1,60.45,23.61,team-data,project-gamma,production,normal
2024-03-03,CloudFront,res-cloudfront-27963f7d,us-east-1,57.78,21.47,team-data,project-gamma,production,normal
